Interval=	0.00025 s		
ExcelDateTime=	4.2864586892317864e+004	5/9/2017 14:05:07.496264		
TimeFormat=	StartOfBlock		
DateFormat=			
ChannelTitle=	RTA	RMG	LTA	LMG	Trigger	Vicon	Stim Voltage
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
72.47375	-0.222	-2.704	-0.420	-1.388	0.000	0.243	-0.002
72.474	-0.453	-1.041	1.267	-1.596	0.000	0.243	-0.002
72.47425	-0.625	0.101	2.537	-1.531	0.000	0.243	-0.002
72.4745	-0.732	0.811	3.222	-1.340	0.000	0.243	-0.003
72.47475	-0.781	1.259	3.335	-1.147	0.000	0.243	-0.002
72.475	-0.786	1.604	3.030	-1.011	0.000	0.243	-0.002
72.47525	-0.763	1.922	2.515	-0.923	0.000	0.243	-0.003
72.4755	-0.718	2.209	1.970	-0.835	0.000	0.243	-0.003
72.47575	-0.654	2.407	1.492	-0.701	0.000	0.243	-0.003
72.476	-0.572	2.463	1.090	-0.504	0.000	0.243	-0.003
72.47625	-0.472	2.369	0.722	-0.269	0.000	0.243	-0.002
72.4765	-0.361	2.165	0.341	-0.039	0.000	0.243	-0.002
72.47675	-0.246	1.920	-0.069	0.143	0.001	0.243	-0.002
72.477	-0.141	1.696	-0.477	0.258	0.000	0.243	-0.003
72.47725	-0.055	1.522	-0.831	0.318	0.000	0.243	-0.002
72.4775	0.006	1.385	-1.082	0.347	0.000	0.243	-0.002
72.47775	0.043	1.251	-1.211	0.372	0.000	0.243	-0.003
72.478	0.061	1.091	-1.239	0.402	0.000	0.243	-0.002
72.47825	0.064	0.898	-1.214	0.425	0.001	0.243	-0.002
72.4785	0.060	0.693	-1.188	0.421	0.001	0.244	-0.002
72.47875	0.051	0.510	-1.197	0.370	0.000	0.243	-0.002
72.479	0.040	0.380	-1.247	0.271	0.000	0.243	-0.003
72.47925	0.028	0.309	-1.318	0.137	0.001	0.243	-0.003
72.4795	0.014	0.283	-1.373	-0.007	0.001	0.243	-0.002
72.47975	0.002	0.273	-1.371	-0.138	-0.000	0.243	-0.003
72.48	-0.009	0.254	-1.274	-0.239	0.001	0.243	-0.002
72.48025	-0.018	0.217	-1.053	-0.308	0.000	0.243	-0.003
72.4805	-0.024	0.171	-0.692	-0.348	0.000	0.243	-0.002
72.48075	-0.029	0.138	-0.197	-0.366	0.000	0.243	-0.002
72.481	-0.034	0.135	0.400	-0.361	0.000	0.243	-0.002
72.48125	-0.041	0.167	1.030	-0.330	0.000	0.243	-0.002
72.4815	-0.048	0.226	1.600	-0.271	0.000	0.243	-0.003
72.48175	-0.056	0.293	2.010	-0.186	0.000	0.243	-0.003
72.482	-0.061	0.351	2.178	-0.087	0.000	0.243	-0.003
72.48225	-0.063	0.395	2.069	0.010	0.000	0.243	-0.003
72.4825	-0.060	0.430	1.714	0.087	0.000	0.243	-0.003
72.48275	-0.054	0.472	1.196	0.137	0.000	0.243	-0.002
72.483	-0.045	0.533	0.634	0.161	0.000	0.243	-0.003
72.48325	-0.035	0.617	0.139	0.171	0.000	0.243	-0.002
72.4835	-0.025	0.719	-0.213	0.179	0.001	0.243	-0.003
72.48375	-0.017	0.823	-0.405	0.190	0.001	0.244	-0.002
72.484	-0.010	0.916	-0.466	0.199	0.000	0.244	-0.003
72.48425	-0.003	0.990	-0.457	0.189	0.001	0.243	-0.003
72.4845	0.005	1.049	-0.439	0.145	0.001	0.243	-0.002
72.48475	0.012	1.103	-0.452	0.056	0.000	0.243	-0.003
72.485	0.020	1.166	-0.510	-0.076	0.001	0.243	-0.003
72.48525	0.025	1.242	-0.609	-0.235	0.000	0.243	-0.003
72.4855	0.028	1.328	-0.741	-0.399	0.000	0.242	-0.003
72.48575	0.029	1.411	-0.906	-0.548	0.001	0.243	-0.003
72.486	0.029	1.479	-1.113	-0.671	0.000	0.243	-0.003
72.48625	0.029	1.523	-1.367	-0.772	0.000	0.243	-0.003
72.4865	0.031	1.550	-1.654	-0.857	0.000	0.243	-0.003
72.48675	0.036	1.572	-1.930	-0.934	0.000	0.243	-0.003
72.487	0.044	1.606	-2.128	-1.003	0.000	0.243	-0.002
72.48725	0.055	1.664	-2.177	-1.054	0.001	0.243	-0.003
72.4875	0.068	1.744	-2.027	-1.076	0.000	0.243	-0.003
72.48775	0.083	1.832	-1.678	-1.064	0.000	0.243	-0.002
72.488	0.099	1.907	-1.184	-1.025	0.000	0.243	-0.003
72.48825	0.116	1.949	-0.640	-0.975	0.000	0.243	-0.002
72.4885	0.134	1.949	-0.155	-0.935	0.000	0.243	-0.003
72.48875	0.151	1.907	0.189	-0.912	0.000	0.243	-0.003
72.489	0.163	1.831	0.361	-0.897	0.001	0.244	-0.002
72.48925	0.168	1.727	0.390	-0.867	0.001	0.243	-0.003
72.4895	0.167	1.596	0.351	-0.793	0.000	0.243	-0.003
72.48975	0.163	1.434	0.333	-0.661	0.001	0.243	-0.003
72.49	0.161	1.241	0.407	-0.481	0.000	0.243	-0.002
72.49025	0.165	1.026	0.596	-0.285	0.000	0.243	-0.003
72.4905	0.177	0.813	0.880	-0.113	0.000	0.243	-0.003
72.49075	0.197	0.636	1.201	0.007	0.000	0.243	-0.003
72.491	0.217	0.524	1.495	0.075	0.001	0.243	-0.002
72.49125	0.230	0.486	1.715	0.118	0.000	0.243	-0.003
72.4915	0.231	0.505	1.839	0.175	-0.000	0.244	-0.003
72.49175	0.219	0.542	1.876	0.271	0.000	0.243	-0.002
72.492	0.201	0.553	1.841	0.402	0.001	0.243	-0.002
72.49225	0.186	0.516	1.747	0.528	0.000	0.244	-0.002
72.4925	0.181	0.437	1.585	0.599	0.000	0.244	-0.003
72.49275	0.187	0.352	1.331	0.582	0.000	0.244	-0.002
72.493	0.200	0.300	0.960	0.487	4.992	0.243	-1.315
72.49325	0.209	0.299	0.468	0.363	4.956	0.243	-1.316
72.4935	0.204	0.327	-0.111	0.279	4.958	0.243	1.308
72.49375	0.181	0.328	-0.702	0.280	4.958	0.243	1.312
72.494	0.148	0.238	-1.206	0.354	-0.034	0.243	-0.001
72.49425	0.117	0.031	-1.528	0.436	0.001	0.243	0.000
72.4945	0.102	-0.258	-1.608	0.438	0.001	0.243	-0.002
72.49475	0.109	-0.538	-1.446	0.309	0.001	0.243	-0.002
72.495	0.129	-0.702	-1.112	0.085	0.000	0.244	-0.002
72.49525	0.146	-0.689	-0.725	-0.098	0.001	0.244	-0.002
72.4955	0.143	-0.544	-0.424	-0.047	0.000	0.243	-0.003
72.49575	0.114	-0.426	-0.325	0.401	0.001	0.243	-0.002
72.496	0.072	-0.565	-0.489	1.291	0.000	0.243	-0.003
72.49625	0.047	-1.173	-0.897	2.489	0.000	0.243	-0.003
72.4965	0.078	-2.338	-1.453	3.708	0.000	0.243	-0.003
72.49675	0.191	-3.963	-2.012	4.583	0.001	0.244	-0.003
72.497	0.387	-5.758	-2.413	4.811	0.001	0.243	-0.002
72.49725	0.627	-7.325	-2.523	4.259	0.001	0.244	-0.002
72.4975	0.846	-8.281	-2.273	3.022	0.001	0.243	-0.003
72.49775	0.968	-8.385	-1.672	1.388	0.001	0.243	-0.002
72.498	0.930	-7.618	-0.804	-0.259	0.000	0.243	-0.002
72.49825	0.707	-6.181	0.200	-1.578	-0.000	0.244	-0.002
72.4985	0.321	-4.414	1.191	-2.373	0.000	0.243	-0.002
72.49875	-0.167	-2.682	2.044	-2.635	0.000	0.243	-0.002
72.499	-0.678	-1.255	2.679	-2.505	0.000	0.242	-0.002
72.49925	-1.131	-0.249	3.065	-2.190	-0.000	0.243	-0.002
72.4995	-1.475	0.371	3.216	-1.865	0.000	0.244	-0.002
72.49975	-1.687	0.735	3.167	-1.619	0.000	0.243	-0.002
72.5	-1.775	0.981	2.958	-1.444	-0.000	0.243	-0.002
72.50025	-1.762	1.202	2.623	-1.274	-0.000	0.243	-0.002
72.5005	-1.674	1.416	2.187	-1.044	0.000	0.243	-0.003
72.50075	-1.533	1.583	1.678	-0.734	-0.000	0.243	-0.003
72.501	-1.350	1.655	1.135	-0.380	0.000	0.243	-0.003
72.50125	-1.131	1.606	0.607	-0.050	0.001	0.243	-0.002
72.5015	-0.886	1.455	0.148	0.194	0.001	0.244	-0.002
72.50175	-0.627	1.255	-0.201	0.324	0.000	0.244	-0.003
72.502	-0.374	1.064	-0.431	0.360	0.001	0.243	-0.002
72.50225	-0.147	0.918	-0.567	0.350	0.001	0.244	-0.002
72.5025	0.040	0.818	-0.661	0.344	0.000	0.244	-0.003
72.50275	0.182	0.741	-0.770	0.364	0.001	0.244	-0.003
72.503	0.282	0.653	-0.926	0.402	0.000	0.243	-0.003
72.50325	0.348	0.536	-1.123	0.425	0.001	0.243	-0.002
72.5035	0.391	0.396	-1.313	0.402	0.000	0.243	-0.003
72.50375	0.417	0.257	-1.430	0.316	0.001	0.243	-0.003
72.504	0.426	0.147	-1.421	0.179	0.000	0.244	-0.002
72.50425	0.420	0.081	-1.270	0.017	-0.000	0.243	-0.002
72.5045	0.398	0.057	-1.014	-0.141	0.000	0.243	-0.002
72.50475	0.362	0.054	-0.723	-0.274	0.000	0.243	-0.003
72.505	0.320	0.052	-0.476	-0.378	0.001	0.243	-0.003
72.50525	0.278	0.037	-0.325	-0.462	0.000	0.243	-0.003
72.5055	0.243	0.014	-0.276	-0.531	0.000	0.243	-0.003
72.50575	0.216	-0.004	-0.287	-0.584	0.000	0.243	-0.002
72.506	0.196	-0.000	-0.294	-0.612	0.000	0.243	-0.003
72.50625	0.180	0.035	-0.238	-0.601	0.000	0.244	-0.003
72.5065	0.163	0.097	-0.087	-0.545	-0.000	0.243	-0.002
72.50675	0.143	0.173	0.153	-0.449	0.001	0.243	-0.003
72.507	0.122	0.248	0.456	-0.329	-0.001	0.243	-0.003
72.50725	0.103	0.312	0.789	-0.207	0.000	0.244	-0.003
72.5075	0.087	0.369	1.130	-0.100	0.000	0.243	-0.002
72.50775	0.074	0.429	1.460	-0.017	0.001	0.243	-0.003
72.508	0.065	0.502	1.753	0.047	0.000	0.243	-0.003
72.50825	0.056	0.591	1.957	0.098	0.000	0.243	-0.003
72.5085	0.046	0.690	1.986	0.143	0.000	0.243	-0.003
72.50875	0.034	0.787	1.744	0.179	0.000	0.243	-0.003
72.509	0.022	0.870	1.163	0.194	0.000	0.243	-0.002
72.50925	0.011	0.935	0.256	0.173	0.001	0.243	-0.003
72.5095	0.004	0.987	-0.865	0.110	0.001	0.244	-0.002
72.50975	0.001	1.038	-1.989	0.004	0.000	0.243	-0.003
72.51	0.001	1.097	-2.867	-0.128	0.001	0.243	-0.002
72.51025	0.004	1.167	-3.288	-0.264	0.001	0.243	-0.003
72.5105	0.007	1.240	-3.154	-0.383	0.001	0.243	-0.003
72.51075	0.011	1.302	-2.518	-0.471	0.000	0.243	-0.003
72.511	0.017	1.341	-1.570	-0.527	0.000	0.244	-0.002
72.51125	0.025	1.354	-0.572	-0.562	0.000	0.243	-0.002
72.5115	0.035	1.350	0.234	-0.592	0.000	0.243	-0.002
72.51175	0.045	1.344	0.701	-0.628	0.000	0.243	-0.002
72.512	0.055	1.346	0.819	-0.673	0.000	0.243	-0.002
72.51225	0.064	1.355	0.690	-0.719	0.000	0.243	-0.002
72.5125	0.071	1.353	0.473	-0.750	0.001	0.243	-0.002
72.51275	0.081	1.318	0.306	-0.754	0.000	0.244	-0.002
72.513	0.094	1.231	0.251	-0.725	0.000	0.243	-0.002
72.51325	0.114	1.093	0.283	-0.665	-0.000	0.244	-0.002
72.5135	0.140	0.926	0.315	-0.587	0.000	0.243	-0.003
72.51375	0.170	0.765	0.255	-0.503	0.000	0.243	-0.003
72.514	0.199	0.641	0.061	-0.421	0.001	0.243	-0.003
72.51425	0.224	0.564	-0.230	-0.339	0.000	0.244	-0.003
72.5145	0.243	0.521	-0.513	-0.251	0.000	0.243	-0.003
72.51475	0.259	0.477	-0.653	-0.150	0.000	0.243	-0.003
72.515	0.274	0.406	-0.540	-0.038	0.000	0.243	-0.003
72.51525	0.292	0.303	-0.135	0.072	-0.000	0.244	-0.003
72.5155	0.312	0.199	0.516	0.165	0.000	0.243	-0.002
72.51575	0.333	0.145	1.287	0.228	0.000	0.244	-0.002
72.516	0.348	0.188	2.007	0.263	0.001	0.243	-0.002
72.51625	0.353	0.340	2.509	0.285	0.000	0.244	-0.003
72.5165	0.346	0.559	2.666	0.322	0.000	0.244	-0.003
72.51675	0.332	0.762	2.423	0.393	0.000	0.244	-0.002
72.517	0.315	0.856	1.810	0.502	0.001	0.243	-0.002
72.51725	0.302	0.787	0.930	0.627	0.001	0.243	-0.002
72.5175	0.296	0.564	-0.060	0.729	0.000	0.243	-0.003
72.51775	0.292	0.261	-0.984	0.771	0.001	0.243	-0.003
72.518	0.284	-0.020	-1.694	0.736	4.991	0.244	-1.315
72.51825	0.262	-0.201	-2.099	0.638	4.956	0.244	-1.316
72.5185	0.225	-0.265	-2.185	0.517	4.957	0.243	1.308
72.51875	0.177	-0.267	-2.018	0.416	4.958	0.243	1.312
72.519	0.130	-0.297	-1.707	0.360	-0.033	0.243	-0.001
72.51925	0.096	-0.425	-1.366	0.338	0.001	0.243	0.000
72.5195	0.083	-0.649	-1.063	0.312	0.002	0.243	-0.001
72.51975	0.087	-0.890	-0.802	0.241	0.001	0.243	-0.002
72.52	0.094	-1.030	-0.523	0.119	0.001	0.243	-0.002
72.52025	0.090	-0.993	-0.147	-0.009	0.000	0.243	-0.002
72.5205	0.065	-0.816	0.376	-0.049	0.000	0.244	-0.002
72.52075	0.022	-0.674	1.015	0.106	0.000	0.243	-0.002
72.521	-0.018	-0.839	1.651	0.524	0.000	0.243	-0.002
72.52125	-0.026	-1.563	2.100	1.183	-0.001	0.243	-0.003
72.5215	0.022	-2.955	2.180	1.958	0.000	0.244	-0.002
72.52175	0.131	-4.888	1.779	2.648	0.000	0.244	-0.002
72.522	0.279	-6.998	0.913	3.037	0.000	0.244	-0.003
72.52225	0.421	-8.785	-0.267	2.975	0.000	0.243	-0.002
72.5225	0.501	-9.766	-1.507	2.431	0.000	0.244	-0.003
72.52275	0.470	-9.651	-2.523	1.513	0.001	0.243	-0.002
72.523	0.305	-8.436	-3.083	0.429	0.001	0.243	-0.002
72.52325	0.020	-6.405	-3.063	-0.584	0.001	0.244	-0.002
72.5235	-0.343	-4.020	-2.475	-1.335	0.000	0.243	-0.003
72.52375	-0.722	-1.766	-1.449	-1.735	0.000	0.243	-0.002
72.524	-1.056	0.004	-0.188	-1.803	0.000	0.243	-0.002
72.52425	-1.303	1.154	1.083	-1.641	0.000	0.243	-0.002
72.5245	-1.448	1.755	2.168	-1.376	0.000	0.243	-0.003
72.52475	-1.501	2.004	2.931	-1.113	0.001	0.243	-0.003
72.525	-1.482	2.118	3.307	-0.900	0.000	0.243	-0.002
72.52525	-1.417	2.238	3.299	-0.733	0.000	0.243	-0.003
72.5255	-1.320	2.400	2.972	-0.581	0.000	0.243	-0.002
72.52575	-1.196	2.552	2.428	-0.411	0.000	0.243	-0.003
72.526	-1.043	2.617	1.787	-0.216	-0.000	0.244	-0.002
72.52625	-0.859	2.546	1.152	-0.012	0.000	0.243	-0.002
72.5265	-0.647	2.349	0.590	0.173	0.000	0.243	-0.002
72.52675	-0.420	2.085	0.118	0.313	0.001	0.243	-0.003
72.527	-0.197	1.827	-0.286	0.401	0.000	0.243	-0.002
72.52725	0.004	1.623	-0.665	0.446	0.000	0.244	-0.003
72.5275	0.166	1.480	-1.040	0.468	0.001	0.244	-0.003
72.52775	0.286	1.367	-1.393	0.481	0.000	0.243	-0.002
72.528	0.363	1.244	-1.655	0.488	0.000	0.243	-0.003
72.52825	0.406	1.084	-1.740	0.481	0.000	0.243	-0.002
72.5285	0.423	0.892	-1.588	0.446	0.000	0.243	-0.002
72.52875	0.421	0.700	-1.205	0.377	0.001	0.243	-0.003
72.529	0.406	0.544	-0.689	0.275	0.000	0.243	-0.002
72.52925	0.380	0.449	-0.199	0.152	0.000	0.243	-0.002
72.5295	0.346	0.413	0.093	0.027	0.000	0.243	-0.003
72.52975	0.308	0.414	0.078	-0.088	0.000	0.243	-0.002
72.53	0.270	0.421	-0.241	-0.183	-0.000	0.243	-0.002
72.53025	0.235	0.417	-0.744	-0.259	0.000	0.243	-0.002
72.5305	0.207	0.400	-1.239	-0.318	0.000	0.243	-0.002
72.53075	0.184	0.386	-1.541	-0.360	-0.000	0.243	-0.002
72.531	0.165	0.394	-1.547	-0.382	0.000	0.243	-0.003
72.53125	0.147	0.437	-1.284	-0.378	0.000	0.244	-0.002
72.5315	0.128	0.512	-0.883	-0.347	0.000	0.243	-0.002
72.53175	0.107	0.605	-0.523	-0.288	0.000	0.243	-0.002
72.532	0.085	0.698	-0.337	-0.210	0.000	0.243	-0.002
72.53225	0.067	0.778	-0.350	-0.121	0.000	0.243	-0.003
72.5325	0.053	0.848	-0.466	-0.030	0.001	0.244	-0.002
72.53275	0.044	0.915	-0.511	0.056	0.000	0.243	-0.002
72.533	0.040	0.993	-0.319	0.137	0.001	0.243	-0.002
72.53325	0.038	1.087	0.183	0.210	0.000	0.243	-0.003
72.5335	0.036	1.197	0.932	0.273	0.000	0.243	-0.003
72.53375	0.034	1.312	1.737	0.316	0.000	0.243	-0.002
72.534	0.032	1.421	2.353	0.327	0.000	0.243	-0.002
72.53425	0.031	1.517	2.573	0.294	0.000	0.243	-0.003
72.5345	0.035	1.599	2.304	0.208	-0.000	0.243	-0.002
72.53475	0.044	1.670	1.606	0.072	0.000	0.243	-0.003
72.535	0.058	1.733	0.667	-0.103	0.000	0.243	-0.002
72.53525	0.074	1.787	-0.260	-0.296	0.000	0.244	-0.003
72.5355	0.089	1.829	-0.943	-0.485	0.000	0.243	-0.003
72.53575	0.098	1.853	-1.234	-0.648	0.001	0.243	-0.003
72.536	0.101	1.857	-1.101	-0.774	0.000	0.243	-0.003
72.53625	0.095	1.845	-0.620	-0.856	0.000	0.244	-0.002
72.5365	0.085	1.826	0.056	-0.900	0.000	0.244	-0.002
72.53675	0.074	1.809	0.752	-0.914	0.000	0.244	-0.002
72.537	0.068	1.801	1.305	-0.907	0.000	0.243	-0.003
72.53725	0.071	1.799	1.600	-0.889	0.000	0.244	-0.002
72.5375	0.085	1.801	1.587	-0.864	0.000	0.244	-0.002
72.53775	0.112	1.805	1.287	-0.836	0.000	0.243	-0.002
72.538	0.147	1.810	0.783	-0.807	0.000	0.243	-0.002
72.53825	0.186	1.821	0.206	-0.776	0.000	0.243	-0.002
72.5385	0.223	1.839	-0.302	-0.744	0.000	0.243	-0.002
72.53875	0.251	1.849	-0.630	-0.707	0.000	0.243	-0.002
72.539	0.267	1.826	-0.738	-0.661	0.000	0.243	-0.002
72.53925	0.270	1.730	-0.670	-0.600	0.000	0.243	-0.003
72.5395	0.263	1.530	-0.551	-0.523	-0.000	0.243	-0.003
72.53975	0.253	1.214	-0.532	-0.428	0.000	0.243	-0.002
72.54	0.246	0.804	-0.734	-0.322	0.001	0.244	-0.003
72.54025	0.246	0.355	-1.186	-0.215	0.000	0.243	-0.003
72.5405	0.254	-0.069	-1.805	-0.122	0.000	0.244	-0.003
72.54075	0.266	-0.414	-2.415	-0.052	0.001	0.244	-0.003
72.541	0.275	-0.661	-2.812	-0.008	0.000	0.243	-0.003
72.54125	0.274	-0.833	-2.840	0.016	0.000	0.243	-0.003
72.5415	0.261	-0.975	-2.447	0.031	-0.000	0.243	-0.002
72.54175	0.239	-1.132	-1.705	0.051	0.000	0.243	-0.003
72.542	0.213	-1.318	-0.772	0.080	0.000	0.243	-0.003
72.54225	0.190	-1.507	0.173	0.117	0.000	0.243	-0.003
72.5425	0.176	-1.649	0.996	0.149	0.000	0.243	-0.003
72.54275	0.170	-1.702	1.647	0.166	0.000	0.243	-0.003
72.543	0.164	-1.662	2.150	0.164	4.990	0.244	-1.315
72.54325	0.150	-1.577	2.558	0.148	4.957	0.244	-1.317
72.5435	0.122	-1.527	2.904	0.135	4.957	0.243	1.308
72.54375	0.082	-1.577	3.166	0.139	4.957	0.244	1.311
72.544	0.038	-1.738	3.270	0.165	-0.033	0.243	-0.001
72.54425	0.002	-1.939	3.138	0.203	0.001	0.243	-0.000
72.5445	-0.017	-2.053	2.732	0.231	0.001	0.243	-0.001
72.54475	-0.016	-1.963	2.089	0.229	0.001	0.243	-0.002
72.545	-0.007	-1.631	1.316	0.191	0.001	0.243	-0.002
72.54525	-0.003	-1.157	0.546	0.142	0.001	0.243	-0.002
72.5455	-0.020	-0.766	-0.128	0.130	0.001	0.243	-0.003
72.54575	-0.062	-0.741	-0.691	0.213	0.001	0.244	-0.003
72.546	-0.116	-1.312	-1.213	0.429	0.000	0.244	-0.002
72.54625	-0.159	-2.541	-1.799	0.772	0.001	0.243	-0.002
72.5465	-0.166	-4.275	-2.521	1.182	0.001	0.243	-0.002
72.54675	-0.118	-6.167	-3.351	1.556	0.001	0.243	-0.003
72.547	-0.020	-7.782	-4.141	1.781	0.000	0.244	-0.002
72.54725	0.101	-8.734	-4.661	1.773	0.001	0.243	-0.003
72.5475	0.202	-8.812	-4.680	1.510	0.000	0.244	-0.002
72.54775	0.237	-8.034	-4.063	1.042	0.000	0.243	-0.002
72.548	0.175	-6.620	-2.839	0.476	0.000	0.243	-0.002
72.54825	0.010	-4.899	-1.206	-0.060	0.000	0.243	-0.002
72.5485	-0.237	-3.188	0.524	-0.460	0.000	0.244	-0.002
72.54875	-0.524	-1.703	2.025	-0.665	0.001	0.243	-0.003
72.549	-0.804	-0.522	3.053	-0.682	0.001	0.243	-0.002
72.54925	-1.038	0.392	3.516	-0.559	0.000	0.244	-0.003
72.5495	-1.204	1.123	3.476	-0.369	0.001	0.243	-0.003
72.54975	-1.297	1.741	3.099	-0.172	0.000	0.243	-0.002
72.55	-1.325	2.267	2.583	-0.002	0.001	0.243	-0.003
72.55025	-1.301	2.669	2.079	0.137	0.000	0.243	-0.002
72.5505	-1.233	2.905	1.657	0.259	0.000	0.244	-0.002
72.55075	-1.124	2.950	1.307	0.379	0.000	0.243	-0.002
72.551	-0.975	2.827	0.979	0.498	0.000	0.244	-0.003
72.55125	-0.788	2.594	0.633	0.607	-0.000	0.243	-0.003
72.5515	-0.571	2.324	0.269	0.685	0.000	0.243	-0.002
72.55175	-0.341	2.074	-0.064	0.718	0.000	0.243	-0.003
72.552	-0.118	1.863	-0.296	0.703	0.000	0.243	-0.002
72.55225	0.078	1.676	-0.373	0.648	0.001	0.244	-0.003
72.5525	0.237	1.487	-0.288	0.573	0.000	0.243	-0.003
72.55275	0.355	1.273	-0.088	0.495	0.000	0.243	-0.002
72.553	0.436	1.039	0.135	0.422	0.000	0.244	-0.002
72.55325	0.489	0.807	0.282	0.353	0.000	0.243	-0.002
72.5535	0.523	0.611	0.276	0.278	0.001	0.243	-0.002
72.55375	0.544	0.472	0.087	0.185	0.000	0.243	-0.002
72.554	0.551	0.393	-0.268	0.065	0.000	0.243	-0.003
72.55425	0.545	0.357	-0.741	-0.081	0.000	0.242	-0.002
72.5545	0.525	0.338	-1.269	-0.245	0.000	0.243	-0.003
72.55475	0.490	0.318	-1.790	-0.412	-0.000	0.244	-0.003
72.555	0.443	0.294	-2.252	-0.567	0.000	0.243	-0.003
72.55525	0.391	0.277	-2.605	-0.697	0.000	0.243	-0.002
72.5555	0.335	0.284	-2.797	-0.787	0.000	0.243	-0.002
72.55575	0.281	0.328	-2.784	-0.831	0.000	0.243	-0.002
72.556	0.230	0.408	-2.535	-0.822	0.000	0.243	-0.002
72.55625	0.184	0.512	-2.049	-0.761	0.001	0.244	-0.002
72.5565	0.145	0.624	-1.366	-0.654	-0.000	0.243	-0.002
72.55675	0.114	0.728	-0.560	-0.512	0.000	0.243	-0.002
72.557	0.094	0.821	0.278	-0.349	0.000	0.243	-0.003
72.55725	0.084	0.907	1.068	-0.178	0.001	0.243	-0.003
72.5575	0.084	0.998	1.761	-0.012	0.001	0.243	-0.003
72.55775	0.090	1.099	2.344	0.141	0.000	0.243	-0.003
72.558	0.098	1.213	2.822	0.274	0.001	0.243	-0.002
72.55825	0.102	1.330	3.189	0.382	0.000	0.243	-0.003
72.5585	0.100	1.442	3.404	0.454	0.001	0.243	-0.003
72.55875	0.093	1.537	3.389	0.478	0.000	0.243	-0.002
72.559	0.082	1.615	3.051	0.443	0.000	0.243	-0.003
72.55925	0.073	1.677	2.330	0.343	-0.000	0.243	-0.003
72.5595	0.069	1.731	1.249	0.186	0.001	0.243	-0.003
72.55975	0.073	1.785	-0.066	-0.011	0.000	0.243	-0.003
72.56	0.084	1.839	-1.399	-0.216	0.000	0.243	-0.003
72.56025	0.100	1.890	-2.497	-0.396	0.000	0.243	-0.002
72.5605	0.117	1.931	-3.150	-0.525	0.000	0.243	-0.002
72.56075	0.131	1.954	-3.262	-0.590	0.001	0.243	-0.002
72.561	0.141	1.957	-2.877	-0.594	0.000	0.243	-0.003
72.56125	0.147	1.939	-2.171	-0.556	-0.000	0.244	-0.002
72.5615	0.150	1.907	-1.378	-0.501	0.000	0.243	-0.003
72.56175	0.156	1.865	-0.714	-0.453	0.001	0.243	-0.003
72.562	0.164	1.815	-0.304	-0.424	0.000	0.243	-0.002
72.56225	0.176	1.756	-0.148	-0.417	0.000	0.243	-0.003
72.5625	0.191	1.683	-0.143	-0.424	0.000	0.243	-0.003
72.56275	0.205	1.593	-0.139	-0.434	0.001	0.243	-0.003
72.563	0.216	1.486	-0.016	-0.437	0.001	0.243	-0.002
72.56325	0.224	1.371	0.264	-0.428	0.000	0.243	-0.003
72.5635	0.229	1.258	0.638	-0.408	0.000	0.243	-0.003
72.56375	0.231	1.156	0.970	-0.379	0.000	0.243	-0.002
72.564	0.234	1.068	1.112	-0.341	0.001	0.244	-0.003
72.56425	0.238	0.989	0.968	-0.293	0.000	0.244	-0.003
72.5645	0.244	0.907	0.540	-0.232	0.001	0.243	-0.002
72.56475	0.251	0.809	-0.056	-0.158	0.000	0.243	-0.002
72.565	0.257	0.688	-0.629	-0.077	0.000	0.243	-0.002
72.56525	0.261	0.546	-0.970	-0.001	0.000	0.244	-0.003
72.5655	0.261	0.392	-0.930	0.057	0.000	0.243	-0.002
72.56575	0.258	0.234	-0.465	0.085	0.001	0.243	-0.002
72.566	0.252	0.076	0.337	0.080	0.000	0.244	-0.003
72.56625	0.246	-0.091	1.282	0.050	0.001	0.243	-0.003
72.5665	0.240	-0.274	2.128	0.011	0.000	0.244	-0.003
72.56675	0.237	-0.475	2.659	-0.020	0.000	0.243	-0.003
72.567	0.237	-0.679	2.749	-0.029	0.000	0.243	-0.003
72.56725	0.239	-0.852	2.397	-0.014	0.000	0.243	-0.002
72.5675	0.242	-0.955	1.722	0.015	0.001	0.243	-0.002
72.56775	0.242	-0.964	0.915	0.042	0.000	0.243	-0.002
72.568	0.238	-0.891	0.174	0.052	4.990	0.244	-1.314
72.56825	0.226	-0.786	-0.364	0.038	4.957	0.244	-1.316
72.5685	0.206	-0.727	-0.653	0.001	4.958	0.243	1.308
72.56875	0.179	-0.784	-0.746	-0.047	4.958	0.244	1.312
72.569	0.149	-0.978	-0.746	-0.091	-0.032	0.244	-0.001
72.56925	0.120	-1.263	-0.760	-0.118	0.001	0.243	-0.001
72.5695	0.095	-1.531	-0.838	-0.124	0.001	0.243	-0.001
72.56975	0.077	-1.661	-0.962	-0.109	0.001	0.243	-0.002
72.57	0.065	-1.582	-1.060	-0.074	0.001	0.243	-0.002
72.57025	0.058	-1.330	-1.048	-0.023	0.000	0.243	-0.002
72.5705	0.055	-1.065	-0.891	0.048	0.001	0.243	-0.002
72.57075	0.059	-1.037	-0.628	0.141	0.001	0.243	-0.002
72.571	0.075	-1.491	-0.375	0.254	0.001	0.243	-0.002
72.57125	0.109	-2.568	-0.279	0.375	0.001	0.243	-0.002
