Interval=	0.00025 s		
ExcelDateTime=	4.2864592740909931e+004	5/9/2017 14:13:32.814618		
TimeFormat=	StartOfBlock		
DateFormat=			
ChannelTitle=	RTA	RMG	LTA	LMG	Trigger	Vicon	Stim Voltage
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
140.97425	-0.061	0.154	-0.211	-1.178	0.001	0.244	-0.003
140.9745	-0.063	0.193	-0.203	-1.148	0.000	0.243	-0.003
140.97475	-0.064	0.240	-0.197	-1.063	0.000	0.243	-0.003
140.975	-0.067	0.297	-0.181	-0.930	0.000	0.243	-0.003
140.97525	-0.069	0.365	-0.148	-0.757	0.000	0.243	-0.003
140.9755	-0.068	0.440	-0.100	-0.563	0.000	0.243	-0.003
140.97575	-0.064	0.520	-0.049	-0.369	-0.000	0.243	-0.003
140.976	-0.056	0.602	-0.010	-0.197	-0.000	0.244	-0.003
140.97625	-0.043	0.678	0.008	-0.060	0.000	0.243	-0.003
140.9765	-0.026	0.740	0.009	0.042	0.000	0.244	-0.003
140.97675	-0.008	0.772	0.005	0.123	0.001	0.243	-0.002
140.977	0.012	0.756	0.008	0.202	0.000	0.243	-0.002
140.97725	0.033	0.681	0.023	0.296	0.000	0.243	-0.003
140.9775	0.057	0.542	0.042	0.409	0.000	0.243	-0.002
140.97775	0.085	0.349	0.050	0.529	0.000	0.243	-0.002
140.978	0.116	0.130	0.032	0.635	0.000	0.243	-0.002
140.97825	0.147	-0.079	-0.017	0.704	0.001	0.244	-0.003
140.9785	0.173	-0.242	-0.090	0.727	0.000	0.244	-0.003
140.97875	0.192	-0.328	-0.174	0.711	0.000	0.243	-0.003
140.979	0.199	-0.325	-0.259	0.682	0.000	0.243	-0.003
140.97925	0.195	-0.236	-0.341	0.665	0.001	0.243	-0.003
140.9795	0.184	-0.078	-0.421	0.674	0.000	0.244	-0.003
140.97975	0.169	0.125	-0.496	0.703	0.000	0.243	-0.002
140.98	0.154	0.350	-0.551	0.724	0.000	0.243	-0.002
140.98025	0.140	0.580	-0.549	0.704	0.000	0.243	-0.003
140.9805	0.126	0.801	-0.454	0.625	0.000	0.243	-0.003
140.98075	0.112	0.997	-0.249	0.497	0.001	0.243	-0.002
140.981	0.098	1.152	0.036	0.355	0.001	0.244	-0.003
140.98125	0.089	1.245	0.314	0.241	0.000	0.243	-0.003
140.9815	0.089	1.261	0.462	0.184	0.000	0.244	-0.002
140.98175	0.101	1.199	0.364	0.180	0.000	0.243	-0.002
140.982	0.125	1.078	-0.036	0.195	0.000	0.244	-0.002
140.98225	0.153	0.931	-0.693	0.181	0.000	0.244	-0.002
140.9825	0.177	0.799	-1.462	0.108	0.000	0.242	-0.002
140.98275	0.186	0.708	-2.135	-0.014	0.000	0.243	-0.003
140.983	0.177	0.656	-2.519	-0.140	4.956	0.244	-0.917
140.98325	0.154	0.615	-2.500	-0.207	4.957	0.244	-0.917
140.9835	0.129	0.545	-2.088	-0.180	4.958	0.244	0.911
140.98375	0.112	0.414	-1.404	-0.074	4.958	0.243	0.914
140.984	0.108	0.224	-0.618	0.045	0.001	0.243	-0.001
140.98425	0.115	0.012	0.119	0.095	0.001	0.243	-0.002
140.9845	0.119	-0.162	0.732	0.031	0.000	0.243	-0.002
140.98475	0.110	-0.260	1.231	-0.104	0.001	0.244	-0.003
140.985	0.085	-0.296	1.667	-0.180	0.000	0.243	-0.002
140.98525	0.055	-0.358	2.064	-0.022	0.000	0.243	-0.002
140.9855	0.047	-0.592	2.371	0.509	0.000	0.243	-0.002
140.98575	0.090	-1.142	2.453	1.434	0.000	0.244	-0.003
140.986	0.202	-2.086	2.149	2.610	0.000	0.243	-0.003
140.98625	0.375	-3.367	1.365	3.756	0.001	0.244	-0.003
140.9865	0.572	-4.783	0.158	4.544	0.001	0.244	-0.003
140.98675	0.735	-6.026	-1.233	4.717	0.001	0.243	-0.003
140.987	0.801	-6.771	-2.436	4.187	0.000	0.244	-0.003
140.98725	0.727	-6.784	-3.065	3.072	0.000	0.243	-0.003
140.9875	0.507	-6.008	-2.860	1.653	-0.000	0.244	-0.002
140.98775	0.171	-4.586	-1.795	0.263	0.000	0.243	-0.003
140.988	-0.218	-2.820	-0.103	-0.825	0.000	0.243	-0.003
140.98825	-0.589	-1.070	1.797	-1.487	0.000	0.243	-0.002
140.9885	-0.883	0.354	3.440	-1.764	0.001	0.243	-0.003
140.98875	-1.069	1.281	4.467	-1.809	0.000	0.243	-0.003
140.989	-1.147	1.708	4.729	-1.802	0.001	0.243	-0.002
140.98925	-1.139	1.766	4.315	-1.864	-0.001	0.243	-0.003
140.9895	-1.078	1.645	3.479	-2.017	0.000	0.243	-0.003
140.98975	-0.989	1.513	2.530	-2.199	0.001	0.243	-0.003
140.99	-0.885	1.461	1.714	-2.314	-0.000	0.243	-0.002
140.99025	-0.767	1.490	1.141	-2.292	0.000	0.243	-0.003
140.9905	-0.631	1.542	0.786	-2.126	0.000	0.243	-0.003
140.99075	-0.477	1.546	0.542	-1.866	0.000	0.243	-0.002
140.991	-0.311	1.463	0.297	-1.591	0.000	0.244	-0.002
140.99125	-0.148	1.299	-0.006	-1.362	0.000	0.243	-0.002
140.9915	-0.004	1.097	-0.350	-1.197	0.000	0.243	-0.003
140.99175	0.108	0.910	-0.667	-1.068	0.000	0.243	-0.003
140.992	0.184	0.774	-0.888	-0.930	0.000	0.243	-0.002
140.99225	0.231	0.689	-0.985	-0.744	-0.000	0.243	-0.003
140.9925	0.257	0.632	-0.983	-0.508	0.000	0.243	-0.003
140.99275	0.272	0.568	-0.944	-0.252	0.000	0.244	-0.003
140.993	0.280	0.480	-0.929	-0.021	0.000	0.244	-0.003
140.99325	0.282	0.368	-0.960	0.148	0.000	0.243	-0.003
140.9935	0.276	0.254	-1.008	0.248	0.001	0.243	-0.002
