Interval=	0.00025 s		 
ExcelDateTime=	4.2864589612427815e+004	5/9/2017 14:09:02.513764		
TimeFormat=	StartOfBlock		
DateFormat=			
ChannelTitle=	RTA	RMG	LTA	LMG	Trigger	Vicon	Stim Voltage
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
307.4745	-0.057	-1.919	-0.289	1.241	0.001	0.243	-0.002
307.47475	-0.069	-1.844	0.151	0.932	0.000	0.243	-0.002
307.475	-0.061	-1.622	0.550	0.600	0.000	0.244	-0.002
307.47525	-0.036	-1.258	0.832	0.320	0.001	0.244	-0.002
307.4755	-0.004	-0.798	0.956	0.136	0.000	0.243	-0.003
307.47575	0.026	-0.310	0.932	0.048	0.001	0.243	-0.002
307.476	0.045	0.141	0.806	0.024	0.000	0.243	-0.002
307.47625	0.050	0.508	0.637	0.014	0.000	0.244	-0.002
307.4765	0.043	0.779	0.479	-0.019	0.000	0.243	-0.003
307.47675	0.028	0.966	0.360	-0.092	0.000	0.244	-0.003
307.477	0.010	1.097	0.283	-0.198	0.001	0.243	-0.002
307.47725	-0.005	1.193	0.233	-0.311	-0.000	0.243	-0.002
307.4775	-0.017	1.266	0.189	-0.409	0.000	0.243	-0.003
307.47775	-0.025	1.310	0.138	-0.482	0.000	0.244	-0.003
307.478	-0.033	1.315	0.080	-0.532	0.001	0.243	-0.003
307.47825	-0.040	1.270	0.023	-0.572	0.000	0.244	-0.002
307.4785	-0.048	1.179	-0.022	-0.611	0.001	0.243	-0.003
307.47875	-0.056	1.055	-0.049	-0.651	0.000	0.243	-0.002
307.479	-0.060	0.920	-0.059	-0.678	0.001	0.243	-0.002
307.47925	-0.060	0.792	-0.061	-0.674	0.000	0.244	-0.002
307.4795	-0.055	0.683	-0.065	-0.627	-0.000	0.243	-0.002
307.47975	-0.046	0.596	-0.076	-0.533	0.001	0.243	-0.003
307.48	-0.035	0.523	-0.095	-0.403	0.000	0.243	-0.002
307.48025	-0.024	0.457	-0.115	-0.257	0.000	0.243	-0.002
307.4805	-0.016	0.392	-0.130	-0.116	0.000	0.244	-0.002
307.48075	-0.009	0.329	-0.135	0.005	0.000	0.243	-0.003
307.481	-0.004	0.273	-0.131	0.103	0.000	0.243	-0.002
307.48125	0.000	0.232	-0.121	0.184	-0.000	0.243	-0.002
307.4815	0.006	0.208	-0.111	0.257	0.001	0.243	-0.002
307.48175	0.013	0.200	-0.103	0.328	0.001	0.243	-0.003
307.482	0.021	0.205	-0.099	0.397	0.000	0.243	-0.002
307.48225	0.027	0.216	-0.095	0.459	0.000	0.243	-0.002
307.4825	0.032	0.229	-0.089	0.505	0.000	0.243	-0.003
307.48275	0.034	0.243	-0.079	0.530	0.001	0.243	-0.002
307.483	0.033	0.257	-0.064	0.531	0.000	0.243	-0.003
307.48325	0.029	0.275	-0.047	0.512	0.000	0.244	-0.002
307.4835	0.025	0.296	-0.032	0.477	0.000	0.243	-0.003
307.48375	0.022	0.320	-0.020	0.431	0.000	0.243	-0.002
307.484	0.021	0.347	-0.011	0.376	0.001	0.243	-0.002
307.48425	0.022	0.375	-0.005	0.310	0.000	0.244	-0.002
307.4845	0.026	0.406	0.000	0.233	0.000	0.244	-0.002
307.48475	0.032	0.440	0.006	0.145	0.000	0.243	-0.002
307.485	0.037	0.476	0.013	0.047	0.000	0.243	-0.002
307.48525	0.040	0.513	0.020	-0.055	0.000	0.243	-0.002
307.4855	0.039	0.544	0.025	-0.156	0.000	0.243	-0.002
307.48575	0.035	0.565	0.030	-0.255	0.001	0.243	-0.002
307.486	0.028	0.571	0.032	-0.350	0.001	0.243	-0.003
307.48625	0.017	0.560	0.035	-0.445	-0.000	0.243	-0.002
307.4865	0.006	0.538	0.037	-0.540	0.000	0.243	-0.002
307.48675	-0.005	0.510	0.041	-0.634	0.000	0.243	-0.002
307.487	-0.014	0.488	0.045	-0.718	0.001	0.243	-0.002
307.48725	-0.020	0.478	0.049	-0.778	0.001	0.243	-0.002
307.4875	-0.023	0.482	0.052	-0.802	0.000	0.243	-0.003
307.48775	-0.024	0.499	0.053	-0.780	0.000	0.243	-0.003
307.488	-0.023	0.524	0.053	-0.712	-0.000	0.243	-0.002
307.48825	-0.021	0.552	0.052	-0.606	0.000	0.243	-0.002
307.4885	-0.019	0.578	0.053	-0.476	0.000	0.243	-0.003
307.48875	-0.017	0.604	0.055	-0.339	0.000	0.243	-0.002
307.489	-0.016	0.628	0.059	-0.202	0.000	0.243	-0.002
307.48925	-0.014	0.650	0.064	-0.069	0.000	0.244	-0.002
307.4895	-0.012	0.664	0.069	0.064	0.001	0.244	-0.003
307.48975	-0.008	0.663	0.072	0.198	0.001	0.243	-0.003
307.49	-0.003	0.637	0.072	0.331	0.000	0.243	-0.002
307.49025	0.001	0.584	0.069	0.449	0.000	0.243	-0.002
307.4905	0.002	0.510	0.064	0.539	0.001	0.244	-0.002
307.49075	0.001	0.428	0.059	0.587	0.000	0.243	-0.002
307.491	-0.004	0.355	0.054	0.593	0.000	0.244	-0.003
307.49125	-0.011	0.302	0.051	0.569	0.000	0.243	-0.002
307.4915	-0.018	0.274	0.048	0.539	0.000	0.243	-0.002
307.49175	-0.023	0.263	0.044	0.523	0.001	0.243	-0.002
