Interval=	0.00025 s		 
ExcelDateTime=	4.2864592655869426e+004	5/9/2017 14:13:25.467118		
TimeFormat=	StartOfBlock		
DateFormat=			
ChannelTitle=	RTA	RMG	LTA	LMG	Trigger	Vicon	Stim Voltage
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
133.627	0.035	1.036	0.005	0.472	0.001	0.243	-0.003
133.62725	0.051	0.904	-0.019	0.446	0.000	0.243	-0.003
133.6275	0.063	0.702	-0.033	0.401	0.000	0.243	-0.002
133.62775	0.071	0.522	-0.032	0.348	0.000	0.244	-0.003
133.628	0.072	0.436	-0.015	0.293	-0.000	0.243	-0.003
133.62825	0.071	0.471	0.006	0.240	0.000	0.243	-0.002
133.6285	0.068	0.591	0.015	0.184	0.000	0.243	-0.003
133.62875	0.067	0.720	0.004	0.120	0.000	0.243	-0.002
133.629	0.066	0.776	-0.027	0.041	0.001	0.243	-0.003
133.62925	0.064	0.705	-0.062	-0.054	0.001	0.243	-0.003
133.6295	0.061	0.504	-0.082	-0.158	0.000	0.243	-0.002
133.62975	0.055	0.222	-0.074	-0.263	0.000	0.243	-0.002
133.63	0.051	-0.067	-0.040	-0.360	0.000	0.243	-0.003
133.63025	0.049	-0.292	-0.001	-0.445	0.000	0.244	-0.003
133.6305	0.052	-0.417	0.017	-0.519	0.000	0.243	-0.002
133.63075	0.060	-0.443	-0.002	-0.587	-0.000	0.243	-0.003
133.631	0.072	-0.405	-0.057	-0.651	0.000	0.243	-0.003
133.63125	0.084	-0.345	-0.125	-0.701	0.000	0.243	-0.003
133.6315	0.093	-0.288	-0.172	-0.722	0.001	0.243	-0.002
133.63175	0.098	-0.231	-0.175	-0.693	0.000	0.243	-0.003
133.632	0.098	-0.155	-0.139	-0.599	0.000	0.243	-0.002
133.63225	0.098	-0.037	-0.092	-0.440	0.000	0.244	-0.003
133.6325	0.100	0.117	-0.075	-0.233	0.000	0.243	-0.002
133.63275	0.106	0.270	-0.115	-0.007	0.000	0.243	-0.003
133.633	0.114	0.357	-0.205	0.202	4.956	0.244	-0.858
133.63325	0.121	0.314	-0.300	0.371	4.956	0.244	-0.861
133.6335	0.122	0.113	-0.346	0.485	4.957	0.244	0.853
133.63375	0.112	-0.210	-0.308	0.545	4.958	0.243	0.857
133.634	0.093	-0.551	-0.204	0.557	0.001	0.243	-0.000
133.63425	0.068	-0.770	-0.108	0.527	0.001	0.243	-0.002
133.6345	0.044	-0.739	-0.118	0.461	0.001	0.243	-0.002
133.63475	0.028	-0.408	-0.304	0.364	0.001	0.243	-0.002
133.635	0.024	0.164	-0.661	0.254	0.000	0.244	-0.003
133.63525	0.033	0.799	-1.094	0.161	0.001	0.243	-0.002
133.6355	0.047	1.249	-1.451	0.124	0.000	0.243	-0.003
133.63575	0.058	1.273	-1.595	0.183	0.000	0.243	-0.003
133.636	0.056	0.731	-1.481	0.350	0.000	0.243	-0.002
133.63625	0.034	-0.356	-1.200	0.605	0.000	0.243	-0.003
133.6365	-0.008	-1.790	-0.955	0.884	-0.000	0.243	-0.001
133.63675	-0.064	-3.244	-0.980	1.102	0.000	0.243	-0.002
133.637	-0.120	-4.357	-1.423	1.176	0.000	0.243	-0.002
133.63725	-0.164	-4.846	-2.255	1.058	0.000	0.243	-0.002
133.6375	-0.184	-4.595	-3.246	0.755	0.000	0.243	-0.002
133.63775	-0.174	-3.690	-4.031	0.325	0.001	0.243	-0.002
133.638	-0.138	-2.382	-4.238	-0.142	0.000	0.243	-0.002
133.63825	-0.086	-1.004	-3.640	-0.552	0.000	0.243	-0.002
133.6385	-0.030	0.138	-2.247	-0.844	-0.000	0.243	-0.002
133.63875	0.017	0.852	-0.320	-1.001	-0.000	0.243	-0.002
133.639	0.046	1.104	1.719	-1.046	0.000	0.244	-0.003
133.63925	0.056	0.995	3.430	-1.024	-0.000	0.244	-0.003
133.6395	0.051	0.706	4.494	-0.978	0.000	0.243	-0.003
133.63975	0.039	0.416	4.803	-0.929	-0.000	0.243	-0.002
133.64	0.027	0.241	4.460	-0.875	0.000	0.243	-0.003
133.64025	0.019	0.210	3.707	-0.797	0.000	0.243	-0.002
133.6405	0.018	0.280	2.817	-0.678	0.000	0.243	-0.002
133.64075	0.020	0.374	2.000	-0.516	0.000	0.243	-0.002
133.641	0.021	0.429	1.359	-0.326	0.000	0.243	-0.002
133.64125	0.018	0.417	0.895	-0.136	0.000	0.243	-0.003
133.6415	0.010	0.353	0.556	0.027	0.000	0.243	-0.002
133.64175	-0.003	0.278	0.291	0.148	0.001	0.243	-0.003
133.642	-0.016	0.225	0.080	0.230	0.001	0.243	-0.002
133.64225	-0.027	0.210	-0.066	0.285	0.000	0.243	-0.003
133.6425	-0.035	0.221	-0.124	0.332	0.000	0.243	-0.003
133.64275	-0.038	0.232	-0.092	0.381	0.000	0.244	-0.002
133.643	-0.038	0.221	0.004	0.431	0.001	0.243	-0.003
133.64325	-0.036	0.180	0.111	0.475	0.000	0.243	-0.003
133.6435	-0.033	0.122	0.179	0.498	0.000	0.243	-0.002
133.64375	-0.030	0.068	0.184	0.493	0.000	0.243	-0.003
133.644	-0.026	0.038	0.139	0.460	0.001	0.244	-0.003
133.64425	-0.021	0.038	0.090	0.405	0.000	0.244	-0.003
133.6445	-0.016	0.058	0.097	0.340	0.001	0.243	-0.003
133.64475	-0.012	0.081	0.201	0.274	0.000	0.243	-0.003
133.645	-0.010	0.092	0.413	0.211	0.001	0.243	-0.003
133.64525	-0.010	0.086	0.701	0.151	0.000	0.243	-0.002
133.6455	-0.014	0.069	1.002	0.089	0.000	0.243	-0.003
133.64575	-0.019	0.055	1.231	0.020	0.000	0.243	-0.002
133.646	-0.025	0.056	1.306	-0.062	0.000	0.243	-0.003
133.64625	-0.031	0.076	1.164	-0.159	0.000	0.243	-0.003
133.6465	-0.036	0.107	0.783	-0.269	0.001	0.243	-0.003
133.64675	-0.040	0.138	0.191	-0.388	0.000	0.244	-0.002
133.647	-0.044	0.159	-0.524	-0.510	-0.001	0.243	-0.003
133.64725	-0.050	0.167	-1.232	-0.625	0.000	0.243	-0.002
133.6475	-0.056	0.170	-1.778	-0.722	0.000	0.243	-0.003
